Attr 1,Attr 2
0.562291,0.446922
0.556792,0.478015
0.851928,0.652006
0.567307,0.485617
0.845095,0.607545
0.583535,0.486301
0.818769,0.593689
0.603603,0.516087
0.737268,0.5687
0.532039,0.41819
0.726585,0.571884
0.568523,0.49043
0.743331,0.567817
0.562833,0.473375
0.775704,0.563318
0.561145,0.410775
0.602471,0.477967
0.701708,0.410412
0.700998,0.451632
0.673335,0.467079
0.671735,0.396022
0.628712,0.432007
0.638502,0.453182
0.651794,0.406154
0.735071,0.462265
0.627242,0.433561
0.700527,0.503463
0.678441,0.437346
0.615678,0.413245
0.671719,0.428699
0.680555,0.409476
0.639701,0.417834
0.667552,0.469043
0.680495,0.451339
0.660317,0.42467
0.60296,0.447875
0.645241,0.451008
0.695874,0.486597
0.670315,0.438376
0.665182,0.465607
0.634173,0.468484
0.651053,0.456661
0.700554,0.461532
0.660656,0.468574
0.719428,0.454501
0.689981,0.474516
0.649157,0.414164
0.66357,0.441935
0.626726,0.439294
0.657708,0.484171
0.637825,0.426943
0.626063,0.404555
0.643317,0.400057
0.650466,0.431934
0.708458,0.521084
0.599508,0.458962
0.605293,0.450742
0.613803,0.445806
0.617013,0.432027
0.654117,0.430323
0.625138,0.448754
0.606015,0.432067
0.614134,0.452654
0.585372,0.4685
0.612524,0.464048
0.551,0.414743
0.578385,0.435135
0.574709,0.471926
0.515466,0.373952
0.576194,0.411992
0.578928,0.4248
0.561318,0.375056
0.515669,0.344885
0.566364,0.376024
0.539725,0.360242
0.524646,0.365263
0.543393,0.375128
0.503676,0.403517
0.512063,0.341915
0.477733,0.385961
0.554965,0.405529
0.457416,0.34854
0.523515,0.368093
0.548644,0.382424
0.506308,0.368144
0.781956,0.525378
0.79832,0.469321
0.515979,0.356003
0.484204,0.414536
0.861366,0.555677
0.893622,0.638487
0.781496,0.622717
0.911296,0.611367
0.835662,0.590222
0.867065,0.68957
0.526306,0.381338
0.806914,0.616361
0.946946,0.668659
0.853026,0.578428
0.562637,0.42454
0.554625,0.538567
0.595527,0.47603
0.586033,0.466846
0.531747,0.463482
0.583003,0.468767
0.581629,0.456799
0.603383,0.452997
0.578393,0.457218
0.612759,0.45091
0.618356,0.493984
0.63221,0.466453
0.609723,0.458912
0.572162,0.422278
0.608223,0.420964
0.583241,0.462362
0.544937,0.451641
0.57957,0.460144
0.58842,0.499614
0.574238,0.457099
0.592421,0.430516
0.57618,0.445993
0.572678,0.422741
0.578208,0.479939
0.562819,0.425628
0.576996,0.4657
0.597108,0.476215
0.562674,0.450788
0.598594,0.465294
0.5809,0.476536
0.54149,0.451862
0.569067,0.423816
0.586669,0.490534
0.604964,0.470584
0.552535,0.454108
0.540105,0.4811
0.561222,0.444334
0.528886,0.449621
0.541974,0.428365
0.588048,0.48033
0.606981,0.465636
0.629535,0.518345
0.612847,0.493247
0.53197,0.42511
0.572029,0.426352
0.570163,0.437646
0.511561,0.400908
0.52876,0.419011
0.581218,0.426997
0.54777,0.519063
0.551816,0.516066
0.496741,0.503009
0.620962,0.530594
0.551973,0.480259
0.536509,0.505677
0.544016,0.470322
0.539948,0.477791
0.555139,0.476064
0.512933,0.479751
0.540108,0.442547
0.537889,0.491014
0.521044,0.435956
0.519336,0.461509
0.525768,0.468946
0.591674,0.475131
0.55252,0.459924
0.619586,0.464289
0.731903,0.41148
0.587231,0.463125
0.713958,0.375426
0.657093,0.446104
0.629116,0.393113
0.609639,0.467617
0.646478,0.4067
0.498587,0.403045
0.66747,0.452155
0.626174,0.449199
0.575892,0.430182
0.611126,0.448989
0.578005,0.434152
0.600682,0.439944
0.55934,0.438374
0.77351,0.414372
0.610152,0.456898
0.770292,0.41124
0.616064,0.439092
0.810196,0.364217
0.626035,0.465277
0.799663,0.216608
0.585517,0.417225
0.602166,0.440572
0.584557,0.444304
0.70632,0.305528
0.60571,0.420398
0.76456,0.426868
0.575278,0.396501
0.594143,0.409489
0.630829,0.471894
0.613207,0.434129
0.909583,0.397621
0.629187,0.441441
0.598971,0.471489
0.642624,0.443284
0.585015,0.416245
0.634354,0.445786
0.622024,0.469771
0.603497,0.430496
0.595159,0.434318
0.576079,0.419212
0.617182,0.445439
0.602816,0.417935
0.597005,0.403353
0.608901,0.466228
0.591162,0.435245
0.580429,0.463832
0.584887,0.464535
0.589603,0.467037
0.569732,0.456621
0.581261,0.389421
0.658517,0.483693
0.66331,0.464749
0.637246,0.502538
0.641022,0.475472
0.588801,0.451865
0.60968,0.451478
0.616397,0.483382
0.586217,0.475385
0.636719,0.48757
0.713329,0.449798
0.646348,0.497246
0.633314,0.470286
0.599471,0.462877
0.643974,0.50837
0.6468,0.51853
0.602106,0.501542
0.663236,0.483143
0.600296,0.483568
0.596271,0.50879
0.621867,0.4665
0.59002,0.469695
0.591179,0.508584
0.470655,0.638375
0.579708,0.460511
0.615419,0.448162
0.532794,0.478947
0.494975,0.561325
0.615424,0.453795
0.568488,0.412794
0.557384,0.385422
0.601282,0.428509
0.619381,0.447214
0.618232,0.453999
0.619101,0.413857
0.602345,0.432929
0.613826,0.438764
0.609283,0.462107
0.61971,0.445385
0.610526,0.43013
0.636387,0.458317
0.608256,0.430994
0.60417,0.427594
0.636521,0.445179
0.627184,0.448726
0.612803,0.40933
0.630908,0.434555
0.603719,0.452647
0.621582,0.45875
0.591129,0.443685
0.589272,0.439092
0.595213,0.466313
0.642614,0.483175
0.625259,0.465523
0.613379,0.451395
0.645232,0.496872
0.636529,0.493021
0.638959,0.440789
0.61762,0.488576
0.643284,0.458515
0.669552,0.487913
0.659431,0.480403
0.618224,0.454895
0.633242,0.452005
0.623659,0.429048
0.639004,0.470378
0.656219,0.485188
0.648473,0.488444
0.62526,0.478955
0.614285,0.473612
0.603785,0.454049
0.616382,0.443537
0.653211,0.45141
0.631755,0.464216
0.62732,0.436704
0.612309,0.407613
0.647949,0.459081
0.667786,0.495827
0.615526,0.41134
0.660784,0.480444
0.611676,0.450747
0.624749,0.464671
0.625104,0.457079
0.6398,0.461845
0.631498,0.462306
0.620669,0.483042
0.632027,0.424337
0.624502,0.471182
0.597461,0.462978
0.622583,0.452799
0.623684,0.470588
0.645203,0.470147
0.595677,0.428508
0.602762,0.448056
0.584072,0.418884
0.619083,0.432014
0.644317,0.454734
0.617621,0.445707
0.649233,0.456959
0.62701,0.427073
0.660564,0.477303
0.614344,0.427363
0.656725,0.464603
0.635541,0.451606
0.501812,0.349889
0.464259,0.33331
0.509238,0.386532
0.509883,0.356414
0.502426,0.338198
0.474989,0.324519
0.524853,0.37483
0.487498,0.360917
0.482171,0.340749
0.50795,0.312668
0.474621,0.355465
0.549771,0.380038
0.50114,0.328751
0.535309,0.412595
0.505967,0.34195
0.518886,0.365196
0.524342,0.417103
0.526488,0.398219
0.481556,0.347439
0.497312,0.364751
0.475551,0.339251
0.47926,0.333949
0.519087,0.392958
0.515486,0.368361
0.519769,0.361808
0.503608,0.350521
0.495993,0.319512
0.48895,0.329606
0.453808,0.288613
0.514674,0.318064
0.471314,0.274475
0.464768,0.27257
0.473811,0.325931
0.474566,0.354674
0.48372,0.306784
0.45425,0.301043
0.490983,0.345235
0.492823,0.34457
0.447705,0.295724
0.429314,0.294551
0.467277,0.339286
0.470898,0.314763
0.412625,0.302834
0.418922,0.299096
0.470546,0.324195
0.459363,0.298283
0.476259,0.326543
0.43849,0.290215
0.469399,0.338943
0.416397,0.237405
0.420606,0.308867
0.485153,0.343146
0.479908,0.340683
0.434129,0.303774
0.466992,0.296801
0.445576,0.286506
0.436515,0.304161
0.499768,0.343479
0.476627,0.341875
0.458455,0.318295
0.44555,0.322034
0.473241,0.324595
0.43281,0.290665
0.475848,0.307507
0.450145,0.277153
0.474616,0.308467
0.471212,0.299509
0.499613,0.350175
0.491543,0.325603
0.4714,0.294086
0.472933,0.321317
0.456974,0.264435
0.447818,0.281056
0.436284,0.285648
0.46998,0.314955
0.462043,0.269685
0.437089,0.292417
0.472838,0.298437
0.526195,0.351145
0.491178,0.287378
0.47963,0.310616
0.53505,0.36307
0.511927,0.352453
0.509849,0.320417
0.470112,0.306761
0.449869,0.310163
0.467656,0.29903
0.486515,0.328776
0.488767,0.334814
0.430227,0.279779
0.467225,0.317411
0.426551,0.287057
0.469646,0.270444
0.46272,0.314
0.477024,0.306059
0.456819,0.325623
0.481129,0.320046
0.494275,0.338811
0.464656,0.30063
0.493938,0.347826
0.455588,0.297728
0.468059,0.270785
0.457384,0.305233
0.435819,0.2798
0.457994,0.293263
0.479097,0.318847
0.488149,0.338068
0.453418,0.307727
0.49159,0.353675
0.469778,0.327418
0.470251,0.292544
0.5083,0.342361
0.474428,0.324617
0.510472,0.34029
0.468658,0.306795
0.481941,0.33198
0.4855,0.343377
0.463195,0.321752
0.464396,0.310981
0.47613,0.319383
0.471138,0.296774
0.482285,0.29724
0.526179,0.363232
0.484251,0.319977
0.53246,0.361467
0.482495,0.304222
0.483398,0.300885
0.482337,0.330952
0.450055,0.283407
0.470308,0.3027
0.476538,0.327232
0.462866,0.27338
0.447872,0.300891
0.46224,0.319196
0.499062,0.34226
0.492093,0.372762
0.512875,0.353368
0.520377,0.342141
0.48562,0.334268
0.546203,0.443536
0.4811,0.302589
0.349877,0.413031
0.522869,0.321609
0.507892,0.311003
0.524891,0.335698
0.501856,0.300349
0.511065,0.322036
0.452987,0.269828
0.480177,0.294073
0.486907,0.288686
0.442895,0.300826
0.430556,0.240496
0.471835,0.302905
0.493835,0.329737
0.418567,0.255199
0.470133,0.284526
0.446325,0.258882
0.439738,0.28129
0.45503,0.27967
0.403106,0.223999
0.460358,0.274747
0.437141,0.268151
0.408516,0.219394
0.439,0.244414
0.46317,0.280187
0.427541,0.251034
0.453361,0.275494
0.483831,0.297095
0.471302,0.259009
0.451152,0.267023
0.432835,0.23299
0.471641,0.293243
0.409166,0.232688
0.44841,0.294647
0.452264,0.239253
0.425688,0.274486
0.432014,0.250622
0.450083,0.245473
0.413592,0.234
0.500764,0.311239
0.469923,0.288492
0.450208,0.277919
0.460124,0.259277
0.48961,0.309383
0.525928,0.319674
0.470087,0.340159
0.470172,0.310243
0.497654,0.372805
0.502181,0.414938
0.464194,0.393521
0.45363,0.381214
0.404887,0.349304
0.465013,0.359435
0.483851,0.367644
0.468091,0.371058
0.47079,0.355211
0.446785,0.346888
0.466014,0.400789
0.469064,0.362887
0.448897,0.4026
0.470944,0.374556
0.452501,0.359295
0.478041,0.33456
0.48565,0.385854
0.461039,0.340389
0.469244,0.351086
0.478868,0.332248
0.480958,0.336825
0.474722,0.350284
0.512887,0.380165
0.485633,0.327328
0.466555,0.369182
0.483111,0.345295
0.479633,0.345447
0.480917,0.319255
0.433297,0.295636
0.462483,0.326722
0.48163,0.343797
0.413192,0.302214
0.490448,0.313971
0.435801,0.298555
0.470107,0.326322
0.463928,0.308112
0.439182,0.307317
0.458411,0.304119
0.442818,0.344942
0.459262,0.336508
0.404039,0.30149
0.390442,0.256855
0.431701,0.303347
0.444022,0.295253
0.447469,0.316549
0.489144,0.344461
0.410671,0.305925
0.455519,0.325702
0.502684,0.429752
0.513171,0.428325
0.496558,0.44267
0.496583,0.38968
0.497237,0.407197
0.476404,0.345541
0.45557,0.375335
0.489977,0.370264
0.504117,0.379543
0.47095,0.358926
0.498566,0.351322
0.423597,0.289297
0.485264,0.350622
0.487382,0.34122
0.444423,0.314104
0.457134,0.332446
0.457512,0.308068
0.477864,0.356664
0.502552,0.339586
0.422441,0.347618
0.483416,0.348188
0.447986,0.328312
0.428278,0.322928
0.445734,0.337205
0.451618,0.307759
0.456655,0.285002
0.45277,0.297698
0.452266,0.322932
0.453355,0.317317
0.427644,0.326821
0.525309,0.4153
0.483349,0.38947
0.50027,0.370525
0.486676,0.327577
0.476154,0.335172
0.463938,0.321767
0.455046,0.331647
0.496436,0.34568
0.446138,0.327234
0.471379,0.381881
0.458595,0.347143
0.386325,0.296263
0.462093,0.329874
0.44534,0.314057
0.471062,0.318724
0.409055,0.217048
0.436258,0.317107
0.450102,0.277691
0.453171,0.282399
0.442895,0.249231
0.389792,0.217152
0.406625,0.22366
0.430611,0.239362
0.449537,0.272944
0.463148,0.287836
0.465489,0.314518
0.442656,0.278752
0.439765,0.288439
0.459705,0.290118
0.462919,0.269918
0.653106,0.442581
0.666511,0.50784
0.583778,0.481723
0.698861,0.520724
0.667978,0.517365
0.60446,0.420605
0.646203,0.428741
0.714765,0.431727
0.576487,0.447938
0.552369,0.384909
0.566845,0.547706
0.558865,0.482336
0.567924,0.472336
0.583266,0.457556
0.584707,0.436453
0.570806,0.442325
0.548975,0.483059
0.566121,0.439401
0.574377,0.457269
0.575734,0.459406
0.550683,0.461811
0.576701,0.483367
0.608143,0.479979
0.613399,0.514557
0.617971,0.487492
0.554547,0.531501
0.494927,0.478985
0.547683,0.426897
0.534845,0.471975
0.568075,0.475479
0.55861,0.467785
0.572258,0.4775
0.565132,0.463079
0.606819,0.476831
0.59472,0.449501
0.579548,0.45269
0.602858,0.466725
0.670556,0.528275
0.611437,0.475937
0.528465,0.430908
0.562509,0.492966
0.535517,0.413527
0.566074,0.489133
0.556286,0.500751
0.563255,0.449637
0.545845,0.452046
0.485862,0.45722
0.502632,0.433075
0.463446,0.401185
0.504049,0.421148
0.553229,0.464437
0.595461,0.446896
0.538802,0.422724
0.566337,0.460451
0.519433,0.464658
0.567527,0.428557
0.48926,0.421897
0.490243,0.399105
0.569889,0.450345
0.561908,0.455758
0.492222,0.409377
0.527781,0.430863
0.553733,0.467066
0.519512,0.444426
0.521886,0.496889
0.520412,0.474611
0.48394,0.460333
0.484965,0.479178
0.579684,0.496523
0.516972,0.463811
0.597776,0.476467
0.585874,0.468399
0.521882,0.432598
0.630144,0.494796
1,0.598329
1,0.62322
1,0.641945
0.986127,0.755776
0.890717,0.543094
0.958012,0.577392
0.673876,0.575946
0.640812,0.487555
0.629688,0.494531
0.628062,0.523454
0.591766,0.453359
0.5591,0.44659
0.808147,0.526804
0.966912,0.602651
0.801607,0.509796
0.656661,0.613594
0.731454,0.507529
0.603309,0.479264
0.832178,0.532214
0.828649,0.573057
0.916529,0.566624
0.943395,0.660206
0.835511,0.571211
0.872698,0.598235
0.766802,0.509456
0.792457,0.562198
0.734034,0.473186
0.785696,0.515168
0.830983,0.55072
0.759027,0.508179
0.754895,0.490101
0.739041,0.520897
0.738835,0.466355
0.78903,0.508431
0.795256,0.538191
0.730101,0.469511
0.742541,0.495617
0.825608,0.523805
0.773607,0.525773
0.805612,0.522305
0.803768,0.555946
0.778732,0.535541
0.817091,0.577226
0.793799,0.58654
0.81251,0.576077
1,0.587083
0.844184,0.630681
1,0.612265
0.799934,0.535163
0.754239,0.514984
0.795178,0.495942
0.775603,0.536687
0.747577,0.497764
0.78189,0.51827
0.813437,0.561423
0.688098,0.488598
0.796589,0.59374
0.783491,0.499048
0.716272,0.473764
0.666605,0.437025
0.827933,0.527627
0.848252,0.50344
0.817555,0.510091
0.82712,0.510399
0.771168,0.508253
0.72406,0.486272
0.697625,0.453251
0.644881,0.637828
0.820828,0.548271
0.816418,0.538278
0.939995,0.57184
1,0.621072
0.891642,0.628434
0.796017,0.565054
0.859481,0.576329
0.838944,0.574686
0.71349,0.478598
0.742538,0.466135
0.691524,0.432139
0.618535,0.397457
0.71659,0.466846
0.661239,0.456305
0.697655,0.46127
0.657625,0.485555
0.62063,0.408973
0.63747,0.419251
0.68992,0.470667
0.654298,0.469875
0.66126,0.441235
0.659297,0.428658
0.654891,0.452086
0.667444,0.482852
0.706849,0.454589
0.710469,0.491819
0.709418,0.475023
0.815609,0.495109
0.77202,0.505783
0.761556,0.486685
0.707488,0.490234
0.753531,0.504051
0.768954,0.501133
0.727674,0.504319
0.684491,0.512555
0.722425,0.489694
0.749266,0.506501
0.683465,0.466199
0.69042,0.466243
0.785486,0.532083
0.736011,0.508272
0.720022,0.506559
0.727423,0.519996
0.705043,0.51074
0.721058,0.495913
0.681296,0.498554
0.744081,0.523895
0.669323,0.467025
0.701776,0.483383
0.708853,0.446002
0.727596,0.516913
0.752677,0.551196
0.717677,0.57427
0.69504,0.547447
0.71653,0.605491
0.697179,0.5033
0.70651,0.523042
0.668846,0.518819
0.72134,0.547875
0.69842,0.558532
0.692761,0.539472
0.663461,0.544589
0.720876,0.537434
0.661362,0.55341
0.652504,0.497623
0.633787,0.479262
0.626322,0.471687
1,0.658789
0.914668,0.645889
0.813265,0.543318
0.806118,0.586323
0.771692,0.549721
0.727989,0.489658
0.760978,0.489985
0.804917,0.580679
0.757356,0.486783
0.70848,0.490375
0.679776,0.491807
0.697533,0.501256
0.684415,0.490441
0.701346,0.522016
0.700997,0.485685
0.664794,0.504909
0.670341,0.488854
0.648816,0.519576
0.716655,0.523019
0.666772,0.479507
0.668341,0.492323
0.705181,0.518267
0.713694,0.501917
0.693452,0.467716
0.658917,0.511069
0.657325,0.48043
0.665417,0.506368
0.698993,0.511495
0.624879,0.49986
0.712076,0.48947
0.670608,0.491801
0.675657,0.477555
0.658496,0.532372
0.670761,0.486894
0.622518,0.505915
0.691923,0.509865
0.631947,0.448236
0.655836,0.478793
0.677093,0.457984
0.668081,0.483147
0.650976,0.496356
0.699629,0.524305
0.628688,0.494181
0.679635,0.486797
0.672817,0.485219
0.732678,0.54265
0.718606,0.519231
0.651788,0.495656
0.675016,0.484095
0.731098,0.541976
0.675513,0.50431
0.729237,0.526195
0.750233,0.620865
0.811875,0.617754
0.741369,0.628084
0.760452,0.560549
0.768007,0.561403
0.715042,0.546181
0.718708,0.507169
0.75022,0.528553
0.735866,0.475181
0.717043,0.50734
0.674714,0.488871
0.777825,0.566205
0.746342,0.523796
0.68323,0.481817
0.684803,0.471033
0.7115,0.512553
0.700519,0.503549
0.696011,0.561831
0.710763,0.469841
0.677077,0.529136
0.733275,0.509172
0.724158,0.526498
0.712135,0.518343
0.679265,0.503646
0.730672,0.556922
0.711028,0.545782
0.720828,0.543076
0.699861,0.503553
0.749591,0.585493
0.667906,0.516229
0.765109,0.549208
0.68332,0.506662
0.701301,0.513275
0.632107,0.499366
0.659216,0.570529
0.692231,0.512557
0.656285,0.542521
0.650939,0.51138
0.645219,0.529693
0.69767,0.536678
0.682025,0.547001
0.711942,0.56101
0.645133,0.494874
0.665642,0.540334
0.629507,0.502618
0.649612,0.530775
0.672981,0.514995
0.685502,0.515528
0.647534,0.5253
0.658585,0.515021
0.617826,0.496177
0.742677,0.549559
0.597161,0.504245
0.696609,0.560701
0.685874,0.559758
0.624007,0.506927
0.617746,0.526945
0.692421,0.481755
0.622213,0.516189
0.634035,0.541207
0.732775,0.593054
0.640872,0.528841
0.710533,0.508435
0.639239,0.517633
0.697138,0.539941
0.718808,0.552712
0.664724,0.510078
0.548265,0.415521
0.650709,0.527847
0.672346,0.51763
0.599347,0.455015
0.608831,0.478944
0.656481,0.466832
0.682945,0.514365
0.57847,0.445681
0.648312,0.502831
0.610051,0.463917
0.662721,0.483197
0.72518,0.529352
0.668068,0.474932
0.661647,0.523378
0.637573,0.483248
0.614026,0.475463
0.651645,0.553502
0.631291,0.485835
0.632867,0.48373
0.576975,0.448983
0.726912,0.527252
0.631868,0.476645
0.673457,0.542501
0.703136,0.560376
0.852957,0.584999
0.741264,0.507646
0.787206,0.546469
0.684665,0.510048
0.645173,0.490737
0.673551,0.521355
0.693553,0.530315
0.637765,0.472395
0.590104,0.573005
0.613829,0.526886
0.545779,0.456222
0.665389,0.51074
0.643471,0.478651
0.646412,0.488288
0.590317,0.501036
0.65919,0.435072
0.695697,0.472361
0.683391,0.507979
0.658477,0.482306
0.636945,0.534297
0.767837,0.55608
0.743688,0.559029
0.691808,0.520467
0.754682,0.540991
0.745212,0.575097
0.700116,0.564606
0.684327,0.550446
0.68893,0.544483
0.626537,0.523035
0.719383,0.567604
0.669618,0.550862
0.607014,0.499073
0.607133,0.511647
0.619558,0.56153
0.672875,0.563635
0.651145,0.529368
0.755944,0.568466
0.647781,0.539207
0.653998,0.571698
0.606995,0.513315
0.719617,0.610048
0.654015,0.532255
0.593688,0.506204
0.644706,0.49917
0.658705,0.509693
0.698098,0.559227
0.665426,0.557795
0.671622,0.544047
0.62633,0.501503
0.673886,0.541019
0.668516,0.538876
0.73503,0.576889
0.580097,0.500536
0.651363,0.50964
0.61336,0.48625
0.65322,0.528593
0.624527,0.483722
0.691395,0.570528
0.61147,0.521852
0.642321,0.527686
0.663774,0.532345
0.616611,0.496917
0.646716,0.510916
0.743162,0.682755
0.742069,0.572337
0.753774,0.561447
0.674197,0.526021
0.734613,0.567095
0.650967,0.525029
0.659838,0.56417
0.634828,0.501301
0.706397,0.527626
0.672485,0.567202
0.594582,0.53483
0.64748,0.490545
0.67043,0.48497
0.647697,0.494643
0.690515,0.525516
0.699819,0.536069
0.687676,0.518408
0.66978,0.547732
0.668337,0.536724
0.630622,0.527898
0.647918,0.525562
0.654613,0.492539
0.857917,1
0.638248,0.522469
0.527154,0.452922
0.660907,0.511863
0.626472,0.476638
0.633342,0.53686
0.6589,0.489856
0.701589,0.551769
0.65844,0.534327
0.666845,0.536046
0.687386,0.505014
0.599447,0.438515
0.722033,0.547481
0.645211,0.463369
0.655663,0.491923
0.733609,0.528846
0.651326,0.494253
0.668704,0.495635
0.624552,0.50172
0.702203,0.532918
0.704629,0.52202
0.67016,0.543995
0.602028,0.460263
0.683102,0.507556
0.619531,0.47334
0.646132,0.535823
0.636704,0.484838
0.693154,0.536426
0.555563,0.474101
0.646778,0.516587
0.739073,0.529731
0.680095,0.509477
0.670241,0.505418
0.706861,0.53897
0.690674,0.532093
0.640631,0.530885
0.706074,0.555537
0.686191,0.510766
0.747967,0.573497
0.629331,0.611328
0.583689,0.511598
0.712449,0.53846
0.569265,0.451989
0.657194,0.476707
0.673811,0.456802
0.634787,0.457522
0.652634,0.527791
0.655333,0.50261
0.676223,0.524871
0.690715,0.483726
0.709457,0.519798
0.758389,0.56062
0.683974,0.454065
0.814594,0.588183
0.804082,0.47439
0.795591,0.534142
0.764081,0.530396
0.762961,0.526267
0.76572,0.512321
0.825999,0.549627
0.804345,0.546385
0.705876,0.499611
0.725651,0.552526
0.753663,0.510355
0.779439,0.487989
0.798779,0.531312
0.819994,0.568639
0.748865,0.521646
0.717935,0.520334
0.761214,0.566094
0.700707,0.509661
0.746125,0.54046
0.746035,0.570404
0.688676,0.513991
0.746579,0.528858
0.717637,0.4747
0.717766,0.494685
0.734545,0.501587
0.668472,0.473901
0.744176,0.524537
0.746429,0.507711
0.720833,0.480395
0.770624,0.534908
0.698913,0.503848
0.717822,0.494712
0.765191,0.56171
0.733147,0.546086
0.710269,0.484163
0.719064,0.490316
0.742315,0.544801
0.731312,0.466266
0.70754,0.436148
0.724063,0.475909
0.707246,0.433728
0.618395,0.436748
0.634062,0.430682
0.600759,0.388669
0.582417,0.48863
0.643326,0.498523
0.568525,0.538904
0.457814,0.491771
0.574699,0.408199
0.613293,0.452184
0.593899,0.403033
0.590105,0.503652
0.578404,0.548367
0.609652,0.462027
0.652349,0.460191
0.639431,0.425833
0.654653,0.473169
0.606846,0.438015
0.590399,0.453913
0.635075,0.444068
0.593446,0.520156
0.655978,0.436999
0.626386,0.442814
0.64094,0.465685
0.632613,0.467074
0.628555,0.4363
0.655336,0.451696
0.630194,0.442171
0.638428,0.460133
0.664819,0.429012
0.652114,0.473045
0.649591,0.47079
0.644588,0.454831
0.643702,0.451617
0.642529,0.46719
0.640672,0.47269
0.615472,0.454467
0.638013,0.470911
0.634668,0.455023
0.638532,0.463338
0.637873,0.468723
0.650787,0.428226
0.701797,0.498739
0.611835,0.429933
0.601742,0.466906
0.694746,0.57446
0.635856,0.493905
0.673549,0.489196
0.619347,0.489769
0.624964,0.465296
0.688699,0.514102
0.671465,0.491853
0.624922,0.480378
0.688621,0.573646
0.672231,0.565119
0.64893,0.483331
0.66335,0.505895
0.616651,0.451564
0.636745,0.480379
0.644674,0.487002
0.644185,0.478989
0.673878,0.473833
0.670205,0.488646
0.638102,0.453902
0.687546,0.491415
0.648994,0.502069
0.699488,0.465371
0.631787,0.487908
0.601916,0.517641
0.482026,0.467897
0.630647,0.558141
0.674305,0.474125
0.620455,0.454627
0.647201,0.472326
0.692785,0.494039
0.652854,0.455072
0.610472,0.421504
0.606052,0.454745
0.675769,0.491606
0.647115,0.435702
0.638283,0.4573
0.670008,0.485061
0.602949,0.435971
0.607849,0.444868
0.619648,0.466105
0.595808,0.446283
0.610779,0.449565
0.652257,0.471027
0.657578,0.456922
0.657856,0.441922
0.634265,0.507193
0.604576,0.468969
0.581383,0.394764
0.626441,0.490632
0.649189,0.439118
0.608934,0.431518
0.639875,0.437273
0.675068,0.468209
0.635408,0.452797
0.617986,0.43287
0.567161,0.457297
0.620207,0.448043
0.585797,0.55263
0.615654,0.459429
0.543234,0.440297
0.581831,0.435739
0.624424,0.443971
0.595337,0.433014
0.610475,0.461819
0.599014,0.423104
0.57987,0.441097
0.605478,0.439858
0.546752,0.462016
0.542601,0.366334
0.56549,0.390017
0.618533,0.474673
0.599474,0.477832
0.652371,0.507442
0.623892,0.493106
0.605535,0.510957
0.588591,0.438966
0.601218,0.482861
0.538914,0.381275
0.550453,0.40225
0.520221,0.38516
0.555638,0.404402
0.601873,0.454206
0.580271,0.451787
0.589674,0.449223
0.622911,0.453428
0.590253,0.467687
0.60545,0.449045
0.614792,0.488702
0.587385,0.44197
0.598757,0.412741
0.597715,0.463969
0.577705,0.439541
0.603981,0.462494
0.60625,0.500674
0.637806,0.470537
0.624712,0.501095
0.576083,0.427453
0.570295,0.403124
0.441044,0.434617
0.593021,0.488944
0.610592,0.480911
0.543767,0.449424
0.572278,0.422299
0.606407,0.471623
0.548092,0.442757
0.567484,0.475369
0.572237,0.414358
0.591998,0.453267
0.595413,0.437359
0.583235,0.430908
0.535814,0.434446
0.609615,0.473475
0.632538,0.52508
0.657776,0.507253
0.579564,0.412624
0.573408,0.421035
0.54937,0.429577
0.596215,0.440735
0.555588,0.473625
0.538893,0.396386
0.526509,0.414185
0.519168,0.401974
0.593121,0.434156
0.574643,0.459588
0.544467,0.427625
0.573042,0.445136
0.567573,0.445464
0.573917,0.446174
0.56152,0.419591
0.520786,0.411149
0.591564,0.435609
0.613337,0.533943
0.578602,0.444652
0.563151,0.423032
0.564624,0.426878
0.609626,0.512279
0.597305,0.475324
0.577659,0.441119
0.583445,0.447438
0.565483,0.416488
0.579638,0.471703
0.57603,0.444605
0.621409,0.473361
0.600798,0.419401
0.566739,0.463577
0.58195,0.465286
0.618389,0.461819
0.599726,0.492097
0.589289,0.474886
0.57275,0.435134
0.578933,0.453522
0.606065,0.45352
0.607866,0.521187
0.62769,0.50245
0.608536,0.465641
0.582571,0.467219
0.57342,0.476346
0.559667,0.47011
0.599127,0.473616
0.602426,0.472297
0.587455,0.47612
0.558053,0.451387
0.553646,0.431703
0.573814,0.439945
0.569186,0.448683
0.548207,0.43533
0.53825,0.472268
0.546296,0.430227
0.575011,0.443098
0.570722,0.468322
0.592684,0.465903
0.574811,0.461656
0.548572,0.460988
0.498589,0.368072
0.567989,0.448639
0.566723,0.449502
0.573027,0.463802
0.561115,0.417314
0.573711,0.460846
0.580919,0.435221
0.555292,0.463313
0.573046,0.412543
0.562588,0.452396
0.581978,0.449242
0.522219,0.404983
0.597382,0.475331
0.578623,0.445895
0.547277,0.453363
0.549189,0.44001
0.584233,0.447201
0.558234,0.439706
0.595206,0.48559
0.581948,0.437261
0.580195,0.438626
0.589241,0.459987
0.573746,0.422872
0.561531,0.446428
0.566682,0.411421
0.569049,0.463521
0.581574,0.442465
0.612808,0.445397
0.563358,0.42888
0.532783,0.432554
0.556244,0.449493
0.549445,0.469014
0.549106,0.423182
0.632389,0.486416
0.561939,0.469837
0.601713,0.477292
0.576583,0.479736
